timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-11-03 07:47:00,6.61e-05,6.61e-05,6.594e-05,6.601e-05,12947825359.0,1635925679999,854804.09987554,1228,4339790717.0,286501.95196506,0
2021-11-03 07:48:00,6.601e-05,6.603e-05,6.597e-05,6.598e-05,2334448933.0,1635925739999,154086.65717214,256,616669093.0,40702.33305736,0
2021-11-03 07:50:00,6.605e-05,6.607e-05,6.592e-05,6.604e-05,7318690965.0,1635925859999,483012.41386249,708,3637532086.0,240073.35068276,0
2021-11-03 07:51:00,6.605e-05,6.613e-05,6.601e-05,6.607e-05,2643081127.0,1635925919999,174661.26258631,357,1480062773.0,97817.07928156,0
2021-11-03 07:50:00,6.605e-05,6.607e-05,6.592e-05,6.604e-05,7318690965.0,1635925859999,483012.41386249,708,3637532086.0,240073.35068276,0
2021-11-03 07:51:00,6.605e-05,6.613e-05,6.601e-05,6.608e-05,3063043762.0,1635925919999,202409.90816596,450,1651491293.0,109145.07588316,0
2021-11-03 07:51:00,0.00006605,0.00006613,0.00006601,0.00006611,4784492108.00,1635925919999,316190.34838797,618,2470279915.00,163265.19486251,0
2021-11-03 07:52:00,0.00006611,0.00006616,0.00006611,0.00006615,1522058711.00,1635925979999,100670.69561057,95,1376894619.00,91069.40066144,0
