timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-11-03 07:47:00,0.21357,0.21404,0.21237,0.21386,916590.7,1635925679999,195409.046971,586,486755.9,103768.579067,0
2021-11-03 07:48:00,0.21372,0.21392,0.21285,0.21304,213405.8,1635925739999,45531.173436,152,70614.7,15065.532299,0
2021-11-03 07:50:00,0.21261,0.21261,0.21181,0.21199,254016.4,1635925859999,53844.635333,186,55050.4,11666.833425,0
2021-11-03 07:51:00,0.21182,0.21198,0.21022,0.2104,434328.2,1635925919999,91716.68091,402,161646.9,34150.44248,0
2021-11-03 07:50:00,0.21261,0.21261,0.21181,0.21199,254016.4,1635925859999,53844.635333,186,55050.4,11666.833425,0
2021-11-03 07:51:00,0.21182,0.21198,0.20959,0.20979,778965.7,1635925919999,164126.224364,552,218535.0,46090.77534,0
2021-11-03 07:51:00,0.21182000,0.21198000,0.20930000,0.20958000,894022.30000000,1635925919999,188239.50298900,655,255246.90000000,53787.26678600,0
2021-11-03 07:52:00,0.20959000,0.21001000,0.20959000,0.20994000,91100.90000000,1635925979999,19120.14101400,50,64196.50000000,13475.75245700,0
