timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-11-03 07:47:00,82.3,82.61,82.2,82.45,1352.28,1635925679999,111395.7581,183,593.79,48919.7751,0
2021-11-03 07:48:00,82.31,82.65,82.28,82.65,186.95,1635925739999,15424.5664,78,122.64,10120.9931,0
2021-11-03 07:50:00,83.17,83.37,82.32,83.34,2076.83,1635925859999,172238.672,559,1064.4,88254.4591,0
2021-11-03 07:51:00,83.33,83.44,83.07,83.19,721.35,1635925919999,60043.8902,163,427.78,35638.0976,0
2021-11-03 07:50:00,83.17,83.37,82.32,83.34,2076.83,1635925859999,172238.672,559,1064.4,88254.4591,0
2021-11-03 07:51:00,83.33,83.44,82.86,83.09,1124.35,1635925919999,93488.3814,240,578.01,48102.0589,0
2021-11-03 07:51:00,83.33000000,83.44000000,82.86000000,83.08000000,1206.23000000,1635925919999,100284.58710000,278,635.34000000,52861.44490000,0
2021-11-03 07:52:00,83.09000000,83.13000000,82.83000000,82.85000000,393.20000000,1635925979999,32615.30850000,40,59.26000000,4921.04150000,0
