timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-11-03 07:47:00,2.84,2.84,2.837,2.839,9285.9,1635925679999,26361.2597,68,6534.1,18551.4938,0
2021-11-03 07:48:00,2.837,2.838,2.834,2.836,7627.7,1635925739999,21632.4779,67,1520.7,4314.0786,0
2021-11-03 07:50:00,2.84,2.84,2.835,2.836,22363.3,1635925859999,63443.136,94,11689.0,33162.1915,0
2021-11-03 07:51:00,2.837,2.84,2.833,2.838,28730.4,1635925919999,81482.6803,87,15943.9,45226.2867,0
2021-11-03 07:50:00,2.84,2.84,2.835,2.836,22363.3,1635925859999,63443.136,94,11689.0,33162.1915,0
2021-11-03 07:51:00,2.837,2.84,2.833,2.838,29334.5,1635925919999,83197.567,100,16199.5,45952.1304,0
2021-11-03 07:51:00,2.83700000,2.84000000,2.83300000,2.83900000,29399.20000000,1635925919999,83381.28480000,103,16234.00000000,46050.11040000,0
2021-11-03 07:52:00,2.83900000,2.83900000,2.83700000,2.83800000,3744.30000000,1635925979999,10625.06160000,18,625.40000000,1775.11710000,0
