timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-11-03 07:47:00,0.10695,0.10695,0.10692,0.10693,2686816.9,1635925679999,287318.991041,198,1029228.3,110062.472328,0
2021-11-03 07:48:00,0.10693,0.10696,0.10692,0.10693,367026.5,1635925739999,39248.655712,92,296856.6,31745.179258,0
2021-11-03 07:50:00,0.10693,0.10693,0.10688,0.10691,2889032.4,1635925859999,308864.926915,122,1826873.4,195310.303983,0
2021-11-03 07:51:00,0.10692,0.10696,0.10688,0.1069,2242754.5,1635925919999,239788.096315,145,526640.4,56302.236015,0
2021-11-03 07:50:00,0.10693,0.10693,0.10688,0.10691,2889032.4,1635925859999,308864.926915,122,1826873.4,195310.303983,0
2021-11-03 07:51:00,0.10692,0.10696,0.10684,0.10693,4100196.0,1635925919999,438329.410846,209,2220235.8,237332.744399,0
2021-11-03 07:51:00,0.10692000,0.10696000,0.10684000,0.10693000,4123359.00000000,1635925919999,440806.14310300,227,2234665.50000000,238875.71222000,0
2021-11-03 07:52:00,0.10693000,0.10693000,0.10692000,0.10692000,17039.60000000,1635925979999,1821.95496200,21,13678.10000000,1462.54338200,0
